 "Material" , "Resin" , "ReinforcementFiber" , "ZeroDegreeDirectionFiber_pct" , "FortyFiveDegreeDirectionFiber_pct" , "NinetyDegreeDirectionFiber_pct" , "OtherDegreeDirectionFiber_pct" , "GaugeSectionWidth_mm" , "GaugeSectionThickness_mm" , "MaximumStrain_pct" , "StressRatio" , "LoadCycle_time" ,
 "Biax-CH23-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "56.0" , "0.0" , "5.0" , "25.0" , "2.95" , "1.51" , "0.10" , "331.00" ,
 "Biax-CH23-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "56.0" , "0.0" , "5.0" , "25.0" , "2.95" , "1.24" , "0.10" , "3577.00" ,
 "Biax-CH23-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "56.0" , "0.0" , "5.0" , "25.0" , "2.95" , "1.93" , "0.10" , "403.00" ,
 "Biax-CH23-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "56.0" , "0.0" , "5.0" , "25.0" , "2.95" , "0.79" , "0.10" , "69137.00" ,
 "Biax-CH23-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "56.0" , "0.0" , "5.0" , "25.0" , "2.95" , "1.66" , "0.10" , "77.00" ,
 "Biax-CH23-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "56.0" , "0.0" , "5.0" , "25.0" , "2.95" , "0.76" , "0.10" , "84094.00" ,
 "Biax-CH23-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "56.0" , "0.0" , "5.0" , "25.0" , "2.95" , "0.79" , "0.10" , "98304.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "1.59" , "0.10" , "1166.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "1.35" , "0.10" , "12387.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "1.69" , "0.10" , "1270.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "2.26" , "0.10" , "134.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "1.25" , "0.10" , "14410.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "2.23" , "0.10" , "173.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "2.85" , "0.10" , "174.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "1.04" , "0.10" , "200174.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "0.95" , "0.10" , "282621.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "0.91" , "0.10" , "429020.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "1.82" , "0.10" , "814.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "1.19" , "0.10" , "8478.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.06" , "0.10" , "11807.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.04" , "0.10" , "13309.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "0.69" , "0.10" , "138170.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.60" , "0.10" , "1490.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.04" , "0.10" , "15150.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "2.24" , "0.10" , "189.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.41" , "0.10" , "2153.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.64" , "0.10" , "2224.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "0.67" , "0.10" , "224743.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "2.04" , "0.10" , "246.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "2.11" , "0.10" , "284.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "0.86" , "0.10" , "37335.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "0.59" , "0.10" , "419563.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.30" , "0.10" , "4278.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "0.87" , "0.10" , "44634.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.81" , "0.10" , "561.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.78" , "0.10" , "619.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.29" , "0.10" , "6877.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.76" , "0.10" , "758.00" ,
 "MD-10D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.47" , "0.72" , "0.10" , "16360.00" ,
 "MD-10D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.47" , "0.60" , "0.10" , "167538.00" ,
 "MD-10D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.47" , "0.53" , "0.10" , "1764883.00" ,
 "MD-10D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.47" , "0.66" , "0.10" , "178266.00" ,
 "MD-10D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.47" , "0.71" , "0.10" , "18193.00" ,
 "MD-10D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.47" , "0.64" , "0.10" , "207957.00" ,
 "MD-10D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.47" , "0.64" , "0.10" , "21780.00" ,
 "MD-20D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.21" , "0.71" , "0.10" , "21427.00" ,
 "MD-20D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.21" , "0.83" , "0.10" , "2244.00" ,
 "MD-20D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.21" , "0.76" , "0.10" , "25475.00" ,
 "MD-20D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.21" , "0.88" , "0.10" , "2779.00" ,
 "MD-20D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.21" , "0.69" , "0.10" , "38475.00" ,
 "MD-20D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.21" , "0.56" , "0.10" , "742154.00" ,
 "MD-20D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.21" , "0.58" , "0.10" , "835986.00" ,
 "MD-20D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.21" , "0.90" , "0.10" , "860.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.71" , "0.10" , "11345.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.74" , "0.10" , "12509.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.56" , "0.10" , "15975.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.50" , "0.10" , "168607.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.37" , "0.10" , "2000000.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.42" , "0.10" , "214208.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.37" , "0.10" , "2525000.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.63" , "0.10" , "25545.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.62" , "0.10" , "42426.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.52" , "0.10" , "84851.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.78" , "0.10" , "9028.00" ,
 "MD-40D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.69" , "0.10" , "27264.00" ,
 "MD-40D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.49" , "0.10" , "275777.00" ,
 "MD-40D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.93" , "0.10" , "3054.00" ,
 "MD-40D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.62" , "0.10" , "34920.00" ,
 "MD-40D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.67" , "0.10" , "36776.00" ,
 "MD-40D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.46" , "0.10" , "631703.00" ,
 "MD-40D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.97" , "0.10" , "6950.00" ,
 "MD-40D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.89" , "0.10" , "7598.00" ,
 "MD-40D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.52" , "0.10" , "857164.00" ,
 "MD-45D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.64" , "0.10" , "10671.00" ,
 "MD-45D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.65" , "0.10" , "12908.00" ,
 "MD-45D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.68" , "0.10" , "15899.00" ,
 "MD-45D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.97" , "0.10" , "1639.00" ,
 "MD-45D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.92" , "0.10" , "1885.00" ,
 "MD-45D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.38" , "0.10" , "2167690.00" ,
 "MD-45D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.99" , "0.10" , "3669.00" ,
 "MD-45D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.41" , "0.10" , "394632.00" ,
 "MD-45D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.42" , "0.10" , "507811.00" ,
 "MD-45D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.43" , "0.10" , "748125.00" ,
 "MD-45D155P2-UP4" , "CoRezyn 75-AQ-010" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.05" , "0.54" , "0.10" , "17395.00" ,
 "MD-45D155P2-UP4" , "CoRezyn 75-AQ-010" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.05" , "0.40" , "0.10" , "179293.00" ,
 "MD-45D155P2-UP4" , "CoRezyn 75-AQ-010" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.05" , "0.42" , "0.10" , "192822.00" ,
 "MD-45D155P2-UP4" , "CoRezyn 75-AQ-010" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.05" , "0.39" , "0.10" , "202047.00" ,
 "MD-45D155P2-UP4" , "CoRezyn 75-AQ-010" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.05" , "0.41" , "0.10" , "422361.00" ,
 "MD-45D155P2-UP4" , "CoRezyn 75-AQ-010" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.05" , "0.57" , "0.10" , "4934.00" ,
 "MD-45D155P2-UP4" , "CoRezyn 75-AQ-010" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.05" , "0.63" , "0.10" , "5740.00" ,
 "MD-45D155P2-UP4" , "CoRezyn 75-AQ-010" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.05" , "0.58" , "0.10" , "6965.00" ,
 "MD-45D155P2-UP4" , "CoRezyn 75-AQ-010" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.05" , "0.37" , "0.10" , "811700.00" ,
 "MD-45D155V-VE" , "Derakane 411C-50" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.00" , "0.64" , "0.10" , "38539.00" ,
 "MD-45D155V-VE" , "Derakane 411C-50" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.00" , "0.40" , "0.10" , "4000000.00" ,
 "MD-45D155V-VE" , "Derakane 411C-50" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.00" , "0.84" , "0.10" , "4581.00" ,
 "MD-45D155V-VE" , "Derakane 411C-50" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.00" , "0.61" , "0.10" , "51501.00" ,
 "MD-45D155V-VE" , "Derakane 411C-50" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.00" , "0.60" , "0.10" , "62968.00" ,
 "MD-45D155V-VE" , "Derakane 411C-50" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.00" , "0.86" , "0.10" , "7247.00" ,
 "MD-45D155V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.10" , "0.50" , "0.10" , "1233580.00" ,
 "MD-45D155V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.10" , "0.44" , "0.10" , "1289647.00" ,
 "MD-45D155V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.10" , "0.53" , "0.10" , "137932.00" ,
 "MD-45D155V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.10" , "0.49" , "0.10" , "321891.00" ,
 "MD-45D155V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.10" , "0.51" , "0.10" , "770759.00" ,
 "MD-50D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.23" , "0.53" , "0.10" , "11509.00" ,
 "MD-50D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.23" , "0.48" , "0.10" , "11555.00" ,
 "MD-50D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.23" , "0.37" , "0.10" , "1159160.00" ,
 "MD-50D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.23" , "0.52" , "0.10" , "11608.00" ,
 "MD-50D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.23" , "0.41" , "0.10" , "136803.00" ,
 "MD-50D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.23" , "0.36" , "0.10" , "1855523.00" ,
 "MD-50D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.23" , "0.41" , "0.10" , "72943.00" ,
 "MD-50D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.23" , "0.42" , "0.10" , "96273.00" ,
 "MD-60D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.27" , "0.10" , "160347.00" ,
 "MD-60D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.32" , "0.10" , "17122.00" ,
 "MD-60D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.25" , "0.10" , "1915213.00" ,
 "MD-60D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.27" , "0.10" , "217771.00" ,
 "MD-60D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.36" , "0.10" , "2270.00" ,
 "MD-60D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.31" , "0.10" , "23872.00" ,
 "MD-60D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.32" , "0.10" , "35211.00" ,
 "MD-60D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.25" , "0.10" , "369336.00" ,
 "MD-60D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.37" , "0.10" , "3715.00" ,
 "MD-60D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.38" , "0.10" , "4716.00" ,
 "MD-70D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.19" , "0.10" , "1045443.00" ,
 "MD-70D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.26" , "0.10" , "10888.00" ,
 "MD-70D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.24" , "0.10" , "246630.00" ,
 "MD-70D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.27" , "0.10" , "27256.00" ,
 "MD-70D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.28" , "0.10" , "27455.00" ,
 "MD-70D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.20" , "0.10" , "296781.00" ,
 "MD-70D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.21" , "0.10" , "30672.00" ,
 "MD-70D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.22" , "0.10" , "421514.00" ,
 "MD-70D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.23" , "0.10" , "43825.00" ,
 "MD-70D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.19" , "0.10" , "51196.00" ,
 "MD-70D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.27" , "0.10" , "8217.00" ,
