 "Material" , "Resin" , "ReinforcementFiber" , "ZeroDegreeDirectionFiber_pct" , "FortyFiveDegreeDirectionFiber_pct" , "NinetyDegreeDirectionFiber_pct" , "OtherDegreeDirectionFiber_pct" , "GaugeSectionWidth_mm" , "GaugeSectionThickness_mm" , "MaximumStrain_pct" , "LoadCycle_time" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.63" , "100081219.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.02" , "100686430.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.08" , "10106247.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.06" , "10188794.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.11" , "10192.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.08" , "103112335.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.08" , "103573682.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.44" , "10382631.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.68" , "103970.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.59" , "107413026.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.12" , "10886.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.36" , "1095381.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.67" , "110539817.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.55" , "11113718.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.60" , "11276771.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.68" , "11347.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.19" , "11927857.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.78" , "12319.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.66" , "124950.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.66" , "1260397.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.08" , "12635375.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.11" , "12660.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.11" , "1336317.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.07" , "13990000.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.16" , "144728.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.45" , "14715704.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.73" , "151631.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.01" , "157502.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.19" , "16711593.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.44" , "17272745.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.63" , "17937.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.12" , "19210.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.58" , "1981821.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.51" , "2037672.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.78" , "22071.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.73" , "2215625.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.90" , "2269945.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.07" , "23110567.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.54" , "235881.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "2.06" , "245223.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.54" , "2513501.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.40" , "25924921.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.12" , "2688.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.54" , "284150.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.49" , "2982.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.55" , "3089148.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.47" , "3267903.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.66" , "337226.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.10" , "337992.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.64" , "338635.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.63" , "34426.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.60" , "3527508.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.11" , "3638153.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.36" , "368725.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.10" , "37274.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.10" , "375478.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.68" , "38158.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.63" , "3891657.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.11" , "4021.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.63" , "403736.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.36" , "4112276.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.36" , "417082.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.64" , "4237939.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.66" , "437113.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.68" , "45312.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.64" , "4554382.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.49" , "45845.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.78" , "46085.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.82" , "474816.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.11" , "4765.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.47" , "4850470.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.36" , "486856.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.11" , "496974.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.06" , "51028261.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.60" , "5151390.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.10" , "52740.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.73" , "54401.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.10" , "587407.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.67" , "5902329.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.58" , "591914.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.90" , "602984.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.51" , "6141627.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.11" , "6550.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.64" , "677151.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.75" , "6889310.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.47" , "6909213.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.10" , "69631.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.01" , "702844.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.51" , "7080727.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.58" , "754410.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.51" , "7605707.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.10" , "76726.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.60" , "772447.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.58" , "781045.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.10" , "781804.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.67" , "78810903.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.90" , "80439.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.12" , "8226.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.11" , "8349.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.54" , "850428.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.16" , "891716.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.78" , "9255.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.08" , "9707898.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.90" , "98566.00" ,
 "UNI-A" , "CoRezyn 63-AX-050" , "Hexcel Knytex A260 (868 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "3.68" , "1.44" , "1244.00" ,
 "UNI-A" , "CoRezyn 63-AX-050" , "Hexcel Knytex A260 (868 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "3.68" , "0.66" , "18865901.00" ,
 "UNI-A" , "CoRezyn 63-AX-050" , "Hexcel Knytex A260 (868 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "3.68" , "1.23" , "19034.00" ,
 "UNI-A" , "CoRezyn 63-AX-050" , "Hexcel Knytex A260 (868 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "3.68" , "1.63" , "2080.00" ,
 "UNI-A" , "CoRezyn 63-AX-050" , "Hexcel Knytex A260 (868 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "3.68" , "1.20" , "21100.00" ,
 "UNI-A" , "CoRezyn 63-AX-050" , "Hexcel Knytex A260 (868 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "3.68" , "0.72" , "3000000.00" ,
 "UNI-A" , "CoRezyn 63-AX-050" , "Hexcel Knytex A260 (868 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "3.68" , "1.12" , "38474.00" ,
 "UNI-A" , "CoRezyn 63-AX-050" , "Hexcel Knytex A260 (868 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "3.68" , "1.35" , "779.00" ,
 "UNI-A" , "CoRezyn 63-AX-050" , "Hexcel Knytex A260 (868 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "50.0" , "3.68" , "0.90" , "1612585.00" ,
 "UNI-A" , "CoRezyn 63-AX-050" , "Hexcel Knytex A260 (868 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "50.0" , "3.68" , "1.40" , "17700.00" ,
 "UNI-A" , "CoRezyn 63-AX-050" , "Hexcel Knytex A260 (868 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "50.0" , "3.68" , "0.85" , "920132.00" ,
 "UNI-A060-UP2" , "CoRezyn 63-AX-051" , "Knytex A060 (206 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "1.76" , "0.74" , "1284494.00" ,
 "UNI-A060-UP2" , "CoRezyn 63-AX-051" , "Knytex A060 (206 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "1.76" , "1.21" , "13952.00" ,
 "UNI-A060-UP2" , "CoRezyn 63-AX-051" , "Knytex A060 (206 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "1.76" , "0.72" , "1900000.00" ,
 "UNI-A060-UP2" , "CoRezyn 63-AX-051" , "Knytex A060 (206 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "1.76" , "1.14" , "36913.00" ,
 "UNI-A060-UP2" , "CoRezyn 63-AX-051" , "Knytex A060 (206 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "1.76" , "1.04" , "7687.00" ,
 "UNI-A060-UP2" , "CoRezyn 63-AX-051" , "Knytex A060 (206 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "1.76" , "0.99" , "84367.00" ,
 "UNI-A130C-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "2.97" , "1.33" , "15268.00" ,
 "UNI-A130C-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "2.97" , "1.25" , "17020.00" ,
 "UNI-A130C-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "2.97" , "1.51" , "1986.00" ,
 "UNI-A130C-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "2.97" , "1.42" , "2781.00" ,
 "UNI-A130C-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "2.97" , "1.49" , "3521.00" ,
 "UNI-A130C-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "2.97" , "1.31" , "37072.00" ,
 "UNI-A130C-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "2.97" , "1.16" , "425772.00" ,
 "UNI-A130C-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "2.97" , "0.98" , "4377528.00" ,
 "UNI-A130C-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "2.97" , "1.09" , "841256.00" ,
 "UNI-A130C-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "2.97" , "1.12" , "854215.00" ,
 "UNI-A130G-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "4.38" , "1.44" , "1546.00" ,
 "UNI-A130G-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "4.38" , "0.91" , "28621.00" ,
 "UNI-A130G-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "4.38" , "1.28" , "2952.00" ,
 "UNI-A130G-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "4.38" , "1.03" , "32282.00" ,
 "UNI-A130G-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "4.38" , "0.85" , "413627.00" ,
 "UNI-A130G-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "25.0" , "4.38" , "0.97" , "45710.00" ,
