 "MaterialName" , "GaugeSectionThickness" , "GaugeSectionWidth" , "Maxstress" , "Minstress" , "Maxstrainpct" , "Minstrainpct" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "-20.7" , "-207" , "-0.06" , "-0.58" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "-23.4" , "-234" , "-0.07" , "-0.66" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "-26.4" , "-264" , "-0.07" , "-0.74" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "-27.6" , "-276" , "-0.08" , "-0.78" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "-34.5" , "-345" , "-0.10" , "-0.97" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "-37.9" , "-379" , "-0.11" , "-1.06" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "-41.4" , "-414" , "-0.12" , "-1.17" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "-207" , "-414" , "-0.59" , "-1.17" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "-224" , "-448" , "-0.63" , "-1.26" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "-242" , "-483" , "-0.68" , "-1.36" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "-276" , "-552" , "-0.78" , "-1.56" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "160" , "-160" , "0.40" , "-0.40" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "176" , "-176" , "0.44" , "-0.44" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "207" , "20.7" , "0.45" , "0.05" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "187" , "-187" , "0.47" , "-0.47" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "205" , "-205" , "0.51" , "-0.51" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "220" , "-110" , "0.55" , "-0.28" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "234" , "-234" , "0.58" , "-0.58" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "345" , "34.5" , "0.60" , "0.06" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "257" , "-128.5" , "0.64" , "-0.32" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "264" , "-264" , "0.66" , "-0.66" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "310" , "31.0" , "0.67" , "0.07" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "294" , "-147" , "0.73" , "-0.37" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "345" , "34.5" , "0.75" , "0.08" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "414" , "41.4" , "0.90" , "0.09" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "469" , "46.9" , "1.01" , "0.10" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "538" , "53.8" , "1.16" , "0.12" ,
 "UNI-(0)2-UP2" , "0.80" , "6.0" , "690" , "69.0" , "1.49" , "0.15" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "-5.50" , "-55.0" , "-0.07" , "-0.65" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "-5.52" , "-55.2" , "-0.07" , "-0.65" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "-5.86" , "-58.6" , "-0.07" , "-0.65" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "-6.45" , "-64.5" , "-0.07" , "-0.72" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "-7.03" , "-70.3" , "-0.08" , "-0.79" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "-7.60" , "-76.0" , "-0.08" , "-0.84" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "-38.1" , "-76.2" , "-0.40" , "-0.79" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "-38.1" , "-76.2" , "-0.43" , "-0.85" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "-41.1" , "-82.1" , "-0.46" , "-0.92" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "-43.9" , "-87.8" , "-0.49" , "-0.98" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "6.27" , "-6.27" , "0.07" , "-0.07" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "7.17" , "-7.17" , "0.08" , "-0.08" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "8.07" , "-8.07" , "0.09" , "-0.09" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "10.0" , "1.00" , "0.11" , "0.01" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "10.6" , "1.06" , "0.12" , "0.01" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "11.0" , "1.10" , "0.12" , "0.01" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "11.3" , "1.13" , "0.13" , "0.01" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "11.7" , "1.17" , "0.14" , "0.01" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "12.0" , "1.20" , "0.14" , "0.01" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "12.3" , "1.23" , "0.14" , "0.01" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "12.4" , "1.24" , "0.14" , "0.01" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "13.0" , "1.30" , "0.14" , "0.01" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "12.9" , "1.29" , "0.15" , "0.02" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "13.0" , "1.30" , "0.15" , "0.02" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "13.1" , "6.55" , "0.15" , "0.08" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "13.2" , "1.32" , "0.15" , "0.02" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "13.8" , "1.38" , "0.16" , "0.02" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "14.0" , "1.40" , "0.16" , "0.02" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "14.2" , "7.10" , "0.16" , "0.08" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "15.3" , "7.65" , "0.18" , "0.09" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "19.0" , "1.90" , "0.21" , "0.02" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "21.0" , "2.10" , "0.23" , "0.02" ,
 "UNI-(90)4-UP2" , "1.38" , "13.0" , "24.0" , "2.40" , "0.27" , "0.03" ,
 "Biax-M9.6/35%/BB600/G -prepreg" , "1.61" , "25.0" , "44.8" , "4.48" , "0.29" , "0.03" ,
 "Biax-M9.6/35%/BB600/G -prepreg" , "1.61" , "25.0" , "51.7" , "5.17" , "0.38" , "0.04" ,
 "Biax-M9.6/35%/BB600/G -prepreg" , "1.61" , "25.0" , "51.7" , "5.17" , "0.40" , "0.04" ,
 "Biax-M9.6/35%/BB600/G -prepreg" , "1.61" , "25.0" , "69.0" , "6.90" , "0.53" , "0.05" ,
 "Biax-M9.6/35%/BB600/G -prepreg" , "1.61" , "25.0" , "69.0" , "6.90" , "0.57" , "0.06" ,
 "Biax-M9.6/35%/BB600/G -prepreg" , "1.61" , "25.0" , "69.0" , "6.90" , "0.61" , "0.06" ,
 "Biax-M9.6/35%/BB600/G -prepreg" , "1.61" , "25.0" , "86.2" , "8.62" , "0.80" , "0.08" ,
 "Biax-M9.6/35%/BB600/G -prepreg" , "1.61" , "25.0" , "86.2" , "8.62" , "0.89" , "0.09" ,
 "MD-DD10-UP2" , "1.73" , "22.0" , "276" , "27.6" , "0.59" , "0.06" ,
 "MD-DD10-UP2" , "1.73" , "22.0" , "276" , "27.6" , "0.64" , "0.06" ,
 "MD-DD10-UP2" , "1.73" , "22.0" , "276" , "27.6" , "0.66" , "0.07" ,
 "MD-DD10-UP2" , "1.73" , "22.0" , "414" , "41.4" , "1.11" , "0.11" ,
 "MD-DD10-UP2" , "1.73" , "22.0" , "483" , "48.3" , "1.12" , "0.11" ,
 "MD-DD10-UP2" , "1.73" , "22.0" , "414" , "41.4" , "1.18" , "0.12" ,
 "MD-DD10-UP2" , "1.73" , "22.0" , "483" , "48.3" , "1.20" , "0.12" ,
 "UNI-A060-UP2" , "1.76" , "25.0" , "241" , "24.1" , "0.72" , "0.07" ,
 "UNI-A060-UP2" , "1.76" , "25.0" , "241" , "24.1" , "0.74" , "0.07" ,
 "UNI-A060-UP2" , "1.76" , "25.0" , "310" , "31" , "0.99" , "0.10" ,
 "UNI-A060-UP2" , "1.76" , "25.0" , "345" , "34.5" , "1.04" , "0.10" ,
 "UNI-A060-UP2" , "1.76" , "25.0" , "345" , "34.5" , "1.14" , "0.11" ,
 "UNI-A060-UP2" , "1.76" , "25.0" , "345" , "34.5" , "1.21" , "0.12" ,
 "MD-GGP4-prepreg" , "1.85" , "20.0" , "241" , "24.1" , "0.93" , "0.09" ,
 "MD-GGP4-prepreg" , "1.85" , "20.0" , "237" , "23.7" , "0.97" , "0.10" ,
 "MD-GGP4-prepreg" , "1.85" , "20.0" , "345" , "34.5" , "1.27" , "0.13" ,
 "MD-GGP4-prepreg" , "1.85" , "20.0" , "345" , "34.5" , "1.38" , "0.14" ,
 "MD-GGP4-prepreg" , "1.85" , "20.0" , "345" , "34.5" , "1.43" , "0.14" ,
 "MD-GGP4-prepreg" , "1.85" , "20.0" , "414" , "41.4" , "1.54" , "0.15" ,
 "MD-GGP4-prepreg" , "1.85" , "20.0" , "414" , "41.4" , "1.67" , "0.17" ,
 "MD-GGP4-prepreg" , "1.85" , "20.0" , "414" , "41.4" , "1.76" , "0.18" ,
 "MD-GGP4-prepreg" , "1.85" , "20.0" , "483" , "48.3" , "2.03" , "0.20" ,
 "MD-GGP4-prepreg" , "1.85" , "20.0" , "483" , "48.3" , "2.05" , "0.21" ,
 "MD-GGP4-prepreg" , "1.85" , "20.0" , "552" , "55.2" , "2.15" , "0.22" ,
 "MD-GGP4-prepreg" , "1.85" , "20.0" , "552" , "55.2" , "2.23" , "0.22" ,
 "Biax-CH17-UP2" , "1.96" , "25.0" , "103" , "10.3" , "0.61" , "0.06" ,
 "Biax-CH17-UP2" , "1.96" , "25.0" , "103" , "10.3" , "0.65" , "0.07" ,
 "Biax-CH17-UP2" , "1.96" , "25.0" , "121" , "12.1" , "0.74" , "0.07" ,
 "Biax-CH17-UP2" , "1.96" , "25.0" , "138" , "13.8" , "0.89" , "0.09" ,
 "Biax-CH17-UP2" , "1.96" , "25.0" , "138" , "13.8" , "0.98" , "0.10" ,
 "Biax-CH17-UP2" , "1.96" , "25.0" , "138" , "13.8" , "1.02" , "0.10" ,
 "Biax-CH17-UP2" , "1.96" , "25.0" , "172" , "17.2" , "1.17" , "0.12" ,
 "Biax-CH17-UP2" , "1.96" , "25.0" , "172" , "17.2" , "1.20" , "0.12" ,
 "Biax-CH17-UP2" , "1.96" , "25.0" , "172" , "17.2" , "1.26" , "0.13" ,
 "Biax-CH17-UP2" , "1.96" , "25.0" , "207" , "20.7" , "1.40" , "0.14" ,
