 "Material" , "Resin" , "ReinforcementFiber" , "ZeroDegreeDirectionFiber_pct" , "FortyFiveDegreeDirectionFiber_pct" , "NinetyDegreeDirectionFiber_pct" , "OtherDegreeDirectionFiber_pct" , "GaugeSectionWidth_mm" , "GaugeSectionThickness_mm" , "MaximumStress_MPa" , "FatigueTestFrequency_Hz" ,
 "MD-DD19B-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.78" , "207" , "7.0" ,
 "MD-DD2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.64" , "276" , "15.0" ,
 "MD-DD2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.64" , "345" , "15.0" ,
 "MD-DD2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.64" , "276" , "20.0" ,
 "MD-DD2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.64" , "345" , "20.0" ,
 "MD-DD2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.64" , "483" , "4.0" ,
 "MD-DD2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.64" , "414" , "5.0" ,
 "MD-DD2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.64" , "-34.5" , "10.0" ,
 "MD-DD2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.64" , "-37.2" , "10.0" ,
 "MD-DD2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.64" , "-34.5" , "15.0" ,
 "MD-DD2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.64" , "-41.4" , "2.0" ,
 "MD-DD2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.64" , "-31.0" , "20.0" ,
 "MD-DD2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.64" , "-37.9" , "5.0" ,
 "MD-DD2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.64" , "-41.4" , "5.0" ,
 "MD-DD2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.64" , "414" , "5.0" ,
 "MD-DD20-UP2" , "CoRezyn 63-AX-051" , "Collins Craft A1010 (351 gsm)" , "73.0" , "27.0" , "0.0" , "0.0" , "22.0" , "2.89" , "172" , "10.0" ,
 "MD-DD20-UP2" , "CoRezyn 63-AX-051" , "Collins Craft A1010 (351 gsm)" , "73.0" , "27.0" , "0.0" , "0.0" , "22.0" , "2.89" , "310" , "2.0" ,
 "MD-DD20-UP2" , "CoRezyn 63-AX-051" , "Collins Craft A1010 (351 gsm)" , "73.0" , "27.0" , "0.0" , "0.0" , "22.0" , "2.89" , "310" , "4.0" ,
 "MD-DD20-UP2" , "CoRezyn 63-AX-051" , "Collins Craft A1010 (351 gsm)" , "73.0" , "27.0" , "0.0" , "0.0" , "22.0" , "2.89" , "172" , "5.0" ,
 "MD-DD20-UP2" , "CoRezyn 63-AX-051" , "Collins Craft A1010 (351 gsm)" , "73.0" , "27.0" , "0.0" , "0.0" , "22.0" , "2.89" , "207" , "5.0" ,
 "MD-DD20-UP2" , "CoRezyn 63-AX-051" , "Collins Craft A1010 (351 gsm)" , "73.0" , "27.0" , "0.0" , "0.0" , "22.0" , "2.89" , "138" , "7.0" ,
 "MD-DD20A-UP2" , "CoRezyn 63-AX-051" , "Collins Craft A1010 (351 gsm)" , "73.0" , "27.0" , "0.0" , "0.0" , "22.0" , "2.66" , "172" , "10.0" ,
 "MD-DD20A-UP2" , "CoRezyn 63-AX-051" , "Collins Craft A1010 (351 gsm)" , "73.0" , "27.0" , "0.0" , "0.0" , "22.0" , "2.66" , "138" , "12.0" ,
 "MD-DD20A-UP2" , "CoRezyn 63-AX-051" , "Collins Craft A1010 (351 gsm)" , "73.0" , "27.0" , "0.0" , "0.0" , "22.0" , "2.66" , "310" , "3.0" ,
 "MD-DD20A-UP2" , "CoRezyn 63-AX-051" , "Collins Craft A1010 (351 gsm)" , "73.0" , "27.0" , "0.0" , "0.0" , "22.0" , "2.66" , "207" , "8.0" ,
 "MD-DD22-UP2" , "CoRezyn 63-AX-051" , "Knytex D092 (310 gsm)" , "70.0" , "30.0" , "0.0" , "0.0" , "22.0" , "2.86" , "241" , "10.0" ,
 "MD-DD22-UP2" , "CoRezyn 63-AX-051" , "Knytex D092 (310 gsm)" , "70.0" , "30.0" , "0.0" , "0.0" , "22.0" , "2.86" , "276" , "3.0" ,
 "MD-DD22-UP2" , "CoRezyn 63-AX-051" , "Knytex D092 (310 gsm)" , "70.0" , "30.0" , "0.0" , "0.0" , "22.0" , "2.86" , "241" , "4.0" ,
 "MD-DD22-UP2" , "CoRezyn 63-AX-051" , "Knytex D092 (310 gsm)" , "70.0" , "30.0" , "0.0" , "0.0" , "22.0" , "2.86" , "276" , "4.0" ,
 "MD-DD22-UP2" , "CoRezyn 63-AX-051" , "Knytex D092 (310 gsm)" , "70.0" , "30.0" , "0.0" , "0.0" , "22.0" , "2.86" , "207" , "5.0" ,
 "MD-DD24-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1010V (424 gsm)" , "70.0" , "30.0" , "0.0" , "0.0" , "22.0" , "2.59" , "207" , "12.0" ,
 "MD-DD24-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1010V (424 gsm)" , "70.0" , "30.0" , "0.0" , "0.0" , "22.0" , "2.59" , "241" , "12.0" ,
 "MD-DD24-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1010V (424 gsm)" , "70.0" , "30.0" , "0.0" , "0.0" , "22.0" , "2.59" , "276" , "8.0" ,
 "MD-DD24-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1010V (424 gsm)" , "70.0" , "30.0" , "0.0" , "0.0" , "22.0" , "2.59" , "345" , "8.0" ,
 "MD-DD25-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.89" , "207" , "10.0" ,
 "MD-DD25-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.89" , "172" , "12.0" ,
 "MD-DD25-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.89" , "207" , "12.0" ,
 "MD-DD25-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.89" , "345" , "2.0" ,
 "MD-DD25-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.89" , "276" , "5.0" ,
 "MD-DD25-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.89" , "345" , "7.0" ,
 "MD-DD25-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.89" , "207" , "8.0" ,
 "MD-DD25-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "25.0" , "2.89" , "-24.1" , "15.0" ,
 "MD-DD25A-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.89" , "207" , "10.0" ,
 "MD-DD25A-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.89" , "241" , "10.0" ,
 "MD-DD25A-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.89" , "276" , "10.0" ,
 "MD-DD25A-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.89" , "241" , "12.0" ,
 "MD-DD25A-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.89" , "276" , "4.0" ,
 "MD-DD25A-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.89" , "345" , "4.0" ,
 "MD-DD25B-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "4.27" , "207" , "10.0" ,
 "MD-DD25B-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "4.27" , "241" , "10.0" ,
 "MD-DD25B-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "4.27" , "310" , "2.0" ,
 "MD-DD25B-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "4.27" , "276" , "4.0" ,
 "MD-DD25B-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "4.27" , "241" , "5.0" ,
 "MD-DD25D-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "25.0" , "3.96" , "176" , "4.0" ,
 "MD-DD25D-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "25.0" , "3.96" , "181" , "4.0" ,
 "MD-DD25D-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "25.0" , "3.96" , "156" , "5.0" ,
 "MD-DD25D-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "25.0" , "3.96" , "179" , "5.0" ,
 "MD-DD25D-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "25.0" , "3.96" , "180" , "5.0" ,
 "MD-DD25D-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "25.0" , "3.96" , "155" , "7.0" ,
 "MD-DD25D-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "25.0" , "3.96" , "153" , "8.0" ,
 "MD-DD25D-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "25.0" , "3.96" , "155" , "8.0" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "241" , "10.0" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "241" , "12.0" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "414" , "4.0" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "345" , "5.0" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "345" , "8.0" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "25.0" , "2.61" , "-31.0" , "10.0" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "25.0" , "2.61" , "-24.1" , "12.0" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "25.0" , "2.61" , "-27.6" , "12.0" ,
 "MD-DD2A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.61" , "276" , "10.0" ,
 "MD-DD2A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.61" , "345" , "4.0" ,
 "MD-DD2A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.61" , "345" , "5.0" ,
 "MD-DD2A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.61" , "276" , "8.0" ,
 "MD-DD2A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.61" , "276" , "8.0" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "345" , "10.0" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "207" , "15.0" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "276" , "15.0" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "193" , "20.0" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "207" , "20.0" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "517" , "4.0" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "414" , "5.0" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.36" , "138" , "12.0" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.36" , "345" , "2.0" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.36" , "207" , "4.0" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.36" , "276" , "4.0" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.36" , "207" , "5.0" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.36" , "172" , "8.0" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "345" , "15.0" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "414" , "15.0" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "483" , "2.0" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "207" , "20.0" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "276" , "20.0" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "414" , "5.0" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "379" , "1.0" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "414" , "1.0" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "345" , "2.0" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "379" , "2.0" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "414" , "2.0" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "241" , "2.5" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "310" , "2.5" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "310" , "3.0" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "172" , "3.5" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "155" , "6.0" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "483" , "1.0" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "276" , "10.0" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "241" , "15.0" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "414" , "2.0" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "345" , "5.0" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-34.5" , "10.0" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "155" , "10.0" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "172" , "10.0" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "155" , "12.0" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-41.4" , "2.0" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "276" , "2.0" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "310" , "2.0" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-37.9" , "4.0" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-41.4" , "4.0" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "207" , "4.0" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-34.5" , "5.0" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "172" , "5.0" ,
 "MD-DD5E3-EP3" , "SP Prime 20" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.14" , "-48.3" , "1.0" ,
 "MD-DD5E3-EP3" , "SP Prime 20" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.14" , "310" , "1.0" ,
 "MD-DD5E3-EP3" , "SP Prime 20" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.14" , "414" , "1.0" ,
 "MD-DD5E3-EP3" , "SP Prime 20" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.14" , "-37.9" , "2.0" ,
 "MD-DD5E3-EP3" , "SP Prime 20" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.14" , "-41.4" , "2.0" ,
 "MD-DD5E3-EP3" , "SP Prime 20" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.14" , "207" , "2.0" ,
 "MD-DD5E3-EP3" , "SP Prime 20" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.14" , "-34.5" , "3.0" ,
 "MD-DD5E3-EP3" , "SP Prime 20" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.14" , "-41.4" , "3.0" ,
 "MD-DD5E3-EP3" , "SP Prime 20" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.14" , "207" , "3.0" ,
 "MD-DD5E3-EP3" , "SP Prime 20" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.14" , "-34.5" , "4.0" ,
 "MD-DD5E3-EP3" , "SP Prime 20" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.14" , "-37.9" , "4.0" ,
 "MD-DD5E3-EP3" , "SP Prime 20" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.14" , "172" , "4.0" ,
 "MD-DD5E3-EP3" , "SP Prime 20" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.14" , "172" , "5.0" ,
 "MD-DD5E3-EP3" , "SP Prime 20" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.14" , "-31.0" , "6.0" ,
 "MD-DD5E4-Jeffco1401" , "Jeffco 1401-12 / 1401-17 hardener" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.20" , "-37.9" , "2.0" ,
 "MD-DD5E4-Jeffco1401" , "Jeffco 1401-12 / 1401-17 hardener" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.20" , "-37.9" , "3.0" ,
 "MD-DD5E4-Jeffco1401" , "Jeffco 1401-12 / 1401-17 hardener" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.20" , "-36.2" , "4.0" ,
 "MD-DD5E4-Jeffco1401" , "Jeffco 1401-12 / 1401-17 hardener" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.20" , "-63.2" , "4.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "310" , "1.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "483" , "1.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "276" , "10.0" ,
